country,year,di_state,udems_mean,dem_age,dem5,crrncy_crisis,infltn_crisis,banking_crisis,dbagdp,concentration,peer_region_ind,peer_region_mof,kaopen,imf_2,pr_bur,pr_corrupt,pr_invest,pr_law_order,pr_socio_econ,eu1994,eu,gdp_pcapita,time_in_office,legal_duration,frac_deposits_gov_owned,liquid_assets_reserves,capital_assets_ratio,frac_assets_gov_owned,liec,eiec
"Singapore",1989,"No Explicit DI",-.0040963,0,0,0,0,0,87.31349,,13.63636,0,2.500014,0,3.5,4,6.583333,5,9.166667,0,0,10.66,4,,0,,,0,6,6
"Singapore",1990,"No Explicit DI",.0033573,0,0,0,0,0,89.03128,,13.63636,0,2.500014,0,3.5,4,7.833333,5,8.666667,0,0,12.05,5,,0,,,0,6,6
"Singapore",1991,"No Explicit DI",-.0856725,0,0,0,0,0,91.22254,.8560776,20.83333,0,2.500014,0,3.5,4,8,5,7.416667,0,0,13.36,6,,0,,,0,6,6
"Singapore",1992,"No Explicit DI",-.1159864,0,0,0,0,0,94.04115,.7730148,20.83333,0,2.500014,0,3.5,4,7.25,5,7.25,0,0,15.54,7,,0,,,0,6,6
"Singapore",1993,"No Explicit DI",-.1575953,0,0,0,0,0,91.42789,.6951218,20.83333,0,2.500014,0,3.5,4,7,5,7,0,0,17.59,8,,0,,,0,6,6
"Singapore",1994,"No Explicit DI",-.1558271,0,0,0,0,0,91.61147,.7715334,20.83333,0,2.500014,0,3.5,4,7,5.75,7,0,0,20.69,9,,0,,,0,6,6
"Singapore",1995,"No Explicit DI",-.1575895,0,0,0,0,0,97.1418,.7255626,20.83333,0,2.500014,0,3.5,4,7,6,7,0,0,23.57,10,,0,,,0,6,6
"Singapore",1996,"No Explicit DI",-.1154535,0,0,0,0,0,103.7864,.7353338,25,0,2.500014,0,3.5,4,8.583333,6,9.25,0,0,25.39,11,,0,,,0,6,6
"Singapore",1997,"No Explicit DI",-.1537751,0,0,1,0,0,108.0485,.617737,25,4.166667,1.45088,0,3.708333,4,9,6,10,0,0,27.55,12,,0,,,0,6,6
"Singapore",1998,"No Explicit DI",-.1544224,0,0,0,0,0,124.2607,.8060419,25,12.5,1.45088,0,4,4,9,6,10,0,0,23.87,.5,,0,,,0,6,6
"Singapore",1999,"No Explicit DI",-.2777768,0,0,0,0,0,129.5792,.9082377,25,12.5,2.500014,0,4,4,9,6,10,0,0,23.24,1,,0,,,0,6,6
"Singapore",2000,"No Explicit DI",-.2376087,0,0,0,0,0,117.0272,.88779,29.16667,12.5,2.500014,0,4,4,10.83333,6,10,0,0,23.35,2,,0,,10,0,6,6
"Singapore",2001,"No Explicit DI",-.4096873,0,0,0,0,0,136.8377,.964817,29.16667,12.5,2.500014,0,4,4.083333,11.75,6,10.66667,0,0,21.5,3,,0,,,0,6,6
"Singapore",2002,"No Explicit DI",-.3409122,0,0,0,0,0,138.3593,.9655318,29.16667,12.5,2.500014,0,4,4.5,12,6,10.33333,0,0,21.32,4,,0,,10.7,0,6,6
"Singapore",2003,"No Explicit DI",-.3457422,0,0,0,0,0,134.0695,.8792095,29.16667,12.5,2.500014,0,4,4.5,12,5.166667,9.166667,0,0,22.65,5,,0,,10.7,0,6,6
"Singapore",2004,"No Explicit DI",-.3411648,0,0,0,0,0,124.0097,.9687631,33.33333,8.333333,2.500014,0,4,4.5,12,5,9.291667,0,0,25.18,.5,,0,,9.6,0,6,6
"Singapore",2005,"No Explicit DI",-.3449183,0,0,0,0,0,116.256,.9537175,33.33333,8.333333,2.500014,0,4,4.5,12,5,8.75,0,0,28.34,1,,0,,9.6,0,6,6
"Singapore",2006,"Special./Indp.",-.217785,0,0,0,0,0,111.0599,.8573121,41.66667,4.166667,2.500014,0,4,4.5,12,5,9.166667,0,0,31.38,2,,0,,9.6,0,6,6
"Singapore",2007,"Special./Indp.",-.2184158,0,0,0,0,0,110.8215,.9367495,41.66667,4.166667,2.500014,0,4,4.5,12,5,9.5,0,0,34.64,3,,0,,9.2,0,6,6
"South Africa",1984,"No Explicit DI",-.3891723,0,0,1,0,0,53.0401,,0,0,-1.135522,0,4,6,7.333333,3,6.666667,0,0,2.66,3,5,0,,,0,6,6
"South Africa",1985,"No Explicit DI",-.3871481,0,0,1,0,0,54.84185,,0,0,-1.831187,0,4,6,5.833333,2.25,4.833333,0,0,2.4,4,5,0,,,0,6,6
"South Africa",1986,"No Explicit DI",-.3879316,0,0,0,0,0,53.59098,,0,0,-1.831187,0,4,6,4.416667,2,4.916667,0,0,2.36,5,5,0,,,0,6,6
"South Africa",1987,"No Explicit DI",-.3918947,0,0,0,0,0,51.74674,,0,0,-1.831187,0,4,5.333333,5.083333,2,5.666667,0,0,2.67,6,5,0,,,0,6,6
"South Africa",1988,"No Explicit DI",-.5076271,0,0,1,0,0,51.91606,,0,0,-1.831187,0,4,5,6.666667,2,6.916667,0,0,3.29,7,5,0,,,0,7,7
"South Africa",1989,"No Explicit DI",-.3872647,0,0,0,0,1,53.79855,,0,0,-1.831187,0,4,5,7,2,6.75,0,0,3.58,.5,5,0,,,0,7,7
"South Africa",1990,"No Explicit DI",-.2468304,0,0,0,0,0,53.99557,,0,0,-1.831187,0,4,5,7,1.25,7,0,0,3.39,1,5,0,,,0,7,7
"South Africa",1991,"No Explicit DI",-.2433316,0,0,0,0,0,,1,0,0,-1.831187,0,4,5,7,1,6.333333,0,0,3.32,2,5,0,,,0,7,7
"South Africa",1992,"No Explicit DI",-.125375,1,1,0,0,0,,.9474707,0,0,-1.831187,0,4,5,6.5,2,7,0,0,3.32,3,5,0,,,0,7,7
"South Africa",1993,"No Explicit DI",-.0305698,2,1,0,0,0,57.23272,.9516521,0,0,-.7820527,0,4,5,6,2.5,7,0,0,3.46,4,5,0,,,0,7,7
"South Africa",1994,"No Explicit DI",.4854926,3,1,0,0,0,57.94283,.9078718,2.222222,0,-.0863879,0,4,5,6,3.5,7,0,0,3.61,5,5,0,,,0,7,7
"South Africa",1995,"No Explicit DI",.5753302,4,1,0,0,0,59.65961,.8007828,2.222222,0,-.0863879,0,3.333333,5,6.25,4,7,0,0,3.74,6,5,0,,,0,7,7
"South Africa",1996,"No Explicit DI",.5825915,5,1,1,0,0,61.29318,.8372379,2.222222,0,-1.135522,0,3,5,7,4,6.666667,0,0,3.76,7,5,0,,,0,7,7
"South Africa",1997,"No Explicit DI",.5782374,6,0,0,0,0,64.76824,.8006338,2.222222,0,-1.135522,0,3,5,8.25,3.333333,5,0,0,3.68,8,5,0,,,0,7,7
"South Africa",1998,"No Explicit DI",.5803663,7,0,1,0,0,69.165,.7209897,2.222222,0,-1.135522,0,2.416667,3.666667,9.916667,2.583333,5,0,0,3.28,9,5,0,,,0,7,7
"South Africa",1999,"No Explicit DI",.4862627,8,0,0,0,0,71.09716,.850639,2.222222,0,-1.135522,0,2,3,8.25,2.25,5,0,0,3.15,.5,5,0,,,0,7,7
"South Africa",2000,"No Explicit DI",.6044005,9,0,1,0,0,70.66234,.8488455,2.222222,0,-1.135522,0,2,3,7.083333,2,5,0,0,3.05,1,5,0,,8.7,0,7,7
"South Africa",2001,"No Explicit DI",.4870996,10,0,1,0,0,75.41423,.8727694,2.222222,0,-1.135522,0,2,2.958333,9.916667,2,4.791667,0,0,2.83,2,5,0,.0377958,7.8,0,7,7
"South Africa",2002,"No Explicit DI",.4866246,11,0,0,0,0,69.66219,.9574612,2.222222,0,-1.135522,0,2,2.5,10.58333,1.791667,4,0,0,2.62,3,5,0,.0965345,9.3,0,7,7
"South Africa",2003,"No Explicit DI",.4867203,12,0,0,0,0,66.54657,1,4.444445,0,-1.135522,0,2,2.333333,10.54167,1.5,4,0,0,2.86,4,5,0,.0374017,8,0,7,7
"South Africa",2004,"No Explicit DI",.4904668,13,0,0,0,0,69.46657,.9434062,4.444445,0,-1.135522,0,2,2,11,2.5,4,0,0,3.62,5,5,0,.0366835,8.2,0,7,7
"South Africa",2005,"No Explicit DI",.484329,14,0,0,0,0,72.26962,.9217748,4.444445,0,-1.135522,0,2,2.166667,11,2.5,4,0,0,4.85,6,5,0,.0327815,7.9,0,7,7
"South Africa",2006,"No Explicit DI",.4208968,15,0,0,0,0,76.66793,.7523677,4.444445,0,-1.135522,0,2,2.5,10.70833,2.5,4.041667,0,0,5.48,7,5,0,.0301715,7.9,0,7,7
"South Africa",2007,"No Explicit DI",.4263078,16,0,0,0,0,81.70464,.7698835,4.444445,0,-1.135522,0,2,2.5,10.5,2.5,4.291667,0,0,5.76,8,5,0,.0337988,8,0,7,7
"Spain",1984,"No Explicit DI",1.168985,7,0,0,0,1,85.51139,,19.23077,7.692307,-.0863879,0,3,4.5,9,4,8,0,1,4.46,.5,6,0,,,0,7,7
"Spain",1985,"No Explicit DI",1.210113,8,0,0,0,1,89.71049,,23.07692,7.692307,-.0863879,0,3,4,9.166667,4,8.75,0,1,4.44,1,6,0,,,0,7,7
"Spain",1986,"No Explicit DI",1.284593,9,0,0,0,0,90.35547,,23.07692,7.692307,-.0863879,0,3,4,9.75,4,9.75,0,1,5.27,2,6,0,,,0,7,7
"Spain",1987,"No Explicit DI",1.17215,10,0,0,0,0,92.40426,,30.76923,7.692307,-.0863879,0,3,4,10,4,9.666667,0,1,6.93,3,6,0,,,0,7,7
"Spain",1988,"No Explicit DI",1.172219,11,0,0,0,0,95.41959,.694562,30.76923,7.692307,-.0863879,0,3,4,10,4,8,0,1,9.18,4,6,0,,,0,7,7
"Spain",1989,"No Explicit DI",1.565737,12,0,0,0,0,99.42353,.6444017,38.46154,7.692307,-.0863879,0,3,4,8.166667,4,8,0,1,10.43,5,6,0,,,0,7,7
"Spain",1990,"No Explicit DI",1.565617,13,0,0,0,0,101.9411,.6445218,38.46154,7.692307,-.0863879,0,3,4,7.416667,4,6.833333,0,1,11.89,6,6,0,,,0,7,7
"Spain",1991,"No Explicit DI",1.569683,14,0,0,0,0,101.5873,.7457097,23.25581,4.651163,-.0863879,0,3,4.083333,6,4.083333,5.75,0,1,13.34,7,6,0,,,0,7,7
"Spain",1992,"No Explicit DI",1.56758,15,0,0,0,0,101.1901,.7302405,23.25581,4.651163,-.0863879,0,3,5,6,6,6,0,1,15.22,.5,6,0,,,0,7,7
"Spain",1993,"No Explicit DI",1.456177,16,0,1,0,0,102.117,.7573605,24.44444,4.444445,1.166992,0,3,5,5.166667,6,5.25,0,1,14.67,1,6,0,,,0,7,7
"Spain",1994,"No Explicit DI",1.457542,17,0,0,0,0,101.651,.7206827,26.66667,4.444445,1.433596,0,3,4.416667,5,6,5.416667,1,1,14.18,2,6,0,,,0,7,7
"Spain",1995,"No Explicit DI",1.454687,18,0,0,0,0,99.64825,.7326555,31.11111,4.444445,1.700201,0,3.083333,3,6,6,6,1,1,14.55,3,6,0,,,0,7,7
"Spain",1996,"No Explicit DI",1.453827,19,0,0,0,0,100.5885,.7195941,40,8.888889,1.966805,0,3.5,4.166667,6.583333,6,5.416667,1,1,15.3,4,6,0,,,0,7,7
"Spain",1997,"Special./Indp.",1.455435,20,0,0,0,0,101.0851,.7248912,42.22222,8.888889,2.23341,0,3.291667,5,8.75,5.083333,5,1,1,15.58,5,6,0,,,0,7,7
"Spain",1998,"Special./Indp.",1.45984,21,0,0,0,0,105.6421,.7411415,48.88889,11.11111,2.500014,0,3,5,11,4,5.333333,1,1,15.22,6,6,0,,,0,7,7
"Spain",1999,"Special./Indp.",1.453118,22,0,0,0,0,107.2368,.81612,51.11111,8.888889,2.500014,0,3,4.5,11,4,7,1,1,15.23,7,6,0,.027204,,0,7,7
"Spain",2000,"Special./Indp.",1.309986,23,0,0,0,0,110.7837,.5968649,55.55556,8.888889,2.500014,0,3.5,4,11,4,8.416667,1,1,15.42,.5,6,0,.0120038,8.5,0,7,7
"Spain",2001,"Special./Indp.",1.283134,24,0,0,0,0,115.1479,.640909,55.55556,6.666667,2.500014,0,4,3.791667,11.41667,4,8.666667,1,1,15.07,1,6,0,.0188421,5.9,0,7,7
"Spain",2002,"Special./Indp.",1.561823,25,0,0,0,0,118.7761,.71825,55.55556,8.888889,2.500014,0,4,3.5,12,4.291667,8.5,1,1,15.12,2,6,0,.0107835,8.2,0,7,7
"Spain",2003,"Special./Indp.",1.567701,26,0,0,0,0,123.8326,.8753484,60,11.11111,2.500014,0,4,3.5,12,4.5,8.5,1,1,17.57,3,6,0,.0149123,7.3,0,7,7
"Spain",2004,"Special./Indp.",2.000649,27,0,0,0,0,131.5508,.9557279,64.44444,11.11111,2.500014,0,3.25,3.791667,12,4.791667,8.125,1,1,21.59,4,6,0,.0112573,6.7,0,7,7
"Spain",2005,"Special./Indp.",2.000478,28,0,1,0,0,144.3845,.661544,64.44444,11.11111,2.500014,0,3,4,12,5,8.166667,1,1,25.45,5,6,0,.0112726,6.8,0,7,7
"Spain",2006,"Special./Indp.",2.003083,29,0,0,0,0,162.8525,.6307153,64.44444,11.11111,2.500014,0,3,4,12,5,8.5,1,1,27.47,.5,6,0,.0113088,7.2,0,7,7
"Spain",2007,"Special./Indp.",2.009016,30,0,0,0,0,179.4995,.7514262,66.66666,11.11111,2.500014,0,3,4,12,5,8.5,1,1,29.41,1,6,0,.0240286,6.7,0,7,7
"Sri Lanka",1984,"No Explicit DI",.1463941,0,0,0,0,0,23.71958,,28.57143,0,-1.135522,1,2,3,6.916667,1,6,0,0,.34,5,,.54,,,.55,6,7
"Sri Lanka",1985,"No Explicit DI",.0781282,0,0,0,0,0,24.11043,,28.57143,0,-1.135522,0,2,3,6,1,5.416667,0,0,.37,6,,.54,,,.55,6,7
"Sri Lanka",1986,"No Explicit DI",.1452084,0,0,0,0,0,24.08063,,28.57143,0,-1.135522,0,2,3,6.333333,1,3.5,0,0,.41,7,,.54,,,.55,6,7
"Sri Lanka",1987,"Central Bank",.1474285,0,0,0,0,0,24.55415,,28.57143,0,-1.135522,0,2,3,5.833333,1,2.333333,0,0,.43,8,,.54,,,.55,6,7
"Sri Lanka",1988,"Central Bank",.1501221,0,0,0,0,0,27.36634,,28.57143,0,-1.135522,0,2,3,4.75,.8333333,1.333333,0,0,.46,.5,,.54,,,.55,6,7
"Sri Lanka",1989,"Central Bank",.2285006,0,0,1,0,1,26.15593,,28.57143,0,-1.135522,0,2,3,3.583333,0,1,0,0,.45,1,,.54,,,.55,6,7
"Sri Lanka",1990,"Central Bank",.2228152,0,0,0,1,1,23.48114,,28.57143,0,-1.135522,0,2,3,3.583333,0,2.5,0,0,.47,2,,.54,,,.55,7,7
"Sri Lanka",1991,"Central Bank",.2238793,0,0,0,0,1,18.70083,,28.57143,0,-1.135522,0,2,3,5,0,5.583333,0,0,.5,3,,.54,,,.55,7,7
"Sri Lanka",1992,"Central Bank",.2208343,0,0,0,0,1,13.70964,.8423567,28.57143,0,1.166992,0,2,3,6,.4166667,6,0,0,.56,.5,,.54,,,.55,7,7
"Sri Lanka",1993,"Central Bank",.2275662,0,0,0,0,1,13.47926,.8242713,28.57143,0,1.166992,0,2,3,6,2.333333,6,0,0,.6,1,,.54,,,.55,7,7
"Sri Lanka",1994,"Central Bank",.2252806,0,0,0,0,0,14.03313,.8121071,28.57143,0,1.166992,0,2,3,6,3,6.916667,0,0,.64,2,,.54,,,.55,7,7
"Sri Lanka",1995,"Central Bank",.2251302,0,0,0,0,0,24.56981,.7560167,28.57143,0,1.166992,0,2,3,6.666667,3.666667,6.583333,0,0,.7,.5,,.54,,,.55,7,7
"Sri Lanka",1996,"Central Bank",.2584313,0,0,0,0,0,34.47224,.7486597,28.57143,0,.117858,0,2,3.583333,6.75,4,5.833333,0,0,.75,1,,.54,,,.55,7,7
"Sri Lanka",1997,"Central Bank",.2867998,0,0,0,0,0,32.56841,.7392336,28.57143,0,.117858,0,2,4,8,3.916667,5,0,0,.8,2,,.54,,,.55,7,7
"Sri Lanka",1998,"Central Bank",.2899847,0,0,0,0,0,32.27069,.7212501,28.57143,0,.117858,0,2,4,9.083333,3,5,0,0,.82,3,,.54,,,.55,7,7
"Sri Lanka",1999,"Central Bank",.4090416,0,0,0,0,0,34.34812,.6986005,28.57143,0,.117858,0,2,4,8.75,3,4.916667,0,0,.84,4,,.54,,,.55,7,7
"Sri Lanka",2000,"Central Bank",.2464024,0,0,0,0,0,34.28243,.7164963,28.57143,0,.117858,0,2,4,6,3,4,0,0,.88,5,,.54,,,.55,7,7
"Sri Lanka",2001,"Central Bank",.4536454,1,1,0,0,0,38.0868,.6953864,28.57143,0,.117858,1,2,3.833333,7.541667,3,4.333333,0,0,.83,6,,.54,,4.4,.55,7,7
"Sri Lanka",2002,"Central Bank",.4575234,2,1,0,0,0,37.06499,.6730414,28.57143,0,.117858,1,2,3,8,3,4.5,0,0,.86,7,,.54,,5.7,.55,7,7
"Sri Lanka",2003,"Central Bank",.4602778,0,0,0,0,0,35.7868,.6431527,28.57143,0,.117858,0,2,3,8.333333,3,4.5,0,0,.95,8,,.54,,,.49,7,7
"Sri Lanka",2004,"Central Bank",.4578215,0,0,0,0,0,34.96036,.628982,28.57143,0,.117858,0,2,3,7.833333,3,4.5,0,0,1.07,.5,,.54,,,.49,7,7
"Sri Lanka",2005,"Central Bank",.5122446,0,0,0,0,0,36.66845,.6284153,28.57143,0,.117858,0,2,2.5,7.416667,3,3.5,0,0,1.2,1,,.54,,,.49,7,7
"Sri Lanka",2006,"Central Bank",.4581551,1,1,0,0,0,39.02546,.6229819,28.57143,0,.117858,0,2,2.5,7.5,3,3.5,0,0,1.35,.5,,.54,,,.49,7,7
"Sri Lanka",2007,"Central Bank",.4562102,2,1,0,0,0,39.86129,.6195522,28.57143,0,.117858,0,2,2.5,7.5,3,3.5,0,0,1.54,1,,.54,,,.49,7,7
"Sweden",1984,"No Explicit DI",2.014214,71,0,0,0,0,50.45016,,19.23077,7.692307,1.166992,0,4,6,9,6,8,0,0,12.27,2,3,0,,,0,7,7
"Sweden",1985,"No Explicit DI",2.020461,72,0,0,0,0,48.69663,,23.07692,7.692307,1.166992,0,4,6,8.416667,6,7,0,0,12.34,3,3,0,,,0,7,7
"Sweden",1986,"No Explicit DI",2.006807,73,0,0,0,0,47.45224,,23.07692,7.692307,1.166992,0,4,6,7.416667,6,7,0,0,14.5,4,3,0,,,0,7,7
"Sweden",1987,"No Explicit DI",2.007788,74,0,0,0,0,49.9981,,30.76923,7.692307,1.166992,0,4,6,8.5,6,8,0,0,18.35,5,3,0,,,0,7,7
"Sweden",1988,"No Explicit DI",2.007051,75,0,0,0,0,54.8469,,30.76923,7.692307,1.166992,0,4,6,9,6,8.25,0,0,22.97,6,3,0,,,0,7,7
"Sweden",1989,"No Explicit DI",2.01311,76,0,0,0,0,60.51382,,38.46154,7.692307,1.166992,0,4,6,9,6,8.666667,0,0,24.78,7,3,0,,,0,7,7
"Sweden",1990,"No Explicit DI",1.997841,77,0,0,0,0,63.05314,,38.46154,7.692307,1.166992,0,4,6,7.25,6,6.666667,0,0,26.36,8,3,0,,,0,7,7
"Sweden",1991,"No Explicit DI",2.010167,78,0,0,0,1,59.99834,,23.25581,4.651163,1.166992,0,4,6,5.5,6,6.083333,0,1,27.62,9,3,0,,,0,7,7
"Sweden",1992,"No Explicit DI",2.008602,79,0,1,0,1,57.70786,,23.25581,4.651163,1.166992,0,4,6,5.333333,6,5.75,0,1,29.71,10,3,0,,,0,7,7
"Sweden",1993,"No Explicit DI",2.011898,80,0,0,0,1,53.78506,.8853983,24.44444,4.444445,1.433596,0,4,6,5,6,5.083333,0,1,26.86,11,3,0,,,0,7,7
"Sweden",1994,"No Explicit DI",2.007183,81,0,0,0,1,47.28925,.8839807,26.66667,4.444445,1.700201,0,4,6,5,6,5.416667,1,1,26.45,.5,3,0,,,0,7,7
"Sweden",1995,"No Explicit DI",1.570864,82,0,0,0,0,43.1067,.8956705,31.11111,4.444445,1.966805,0,4,6,5.666667,6,5.333333,1,1,26.76,1,3,0,,,0,7,7
"Sweden",1996,"Special./Indp.",1.568328,83,0,0,0,0,41.70272,.8912281,37.77778,8.888889,2.23341,0,4,6,7.333333,6,6.416667,1,1,28.97,2,3,0,,,0,7,7
"Sweden",1997,"Special./Indp.",1.575691,84,0,0,0,0,42.43208,.9604012,42.22222,8.888889,2.500014,0,4,6,7.333333,6,8,1,1,29.78,3,3,0,,,0,7,7
"Sweden",1998,"Special./Indp.",2.008318,85,0,0,0,0,45.44785,.9629258,48.88889,11.11111,2.500014,0,4,6,7,6,8,1,1,29.51,4,3,0,,,0,7,7
"Sweden",1999,"Special./Indp.",2.000367,86,0,0,0,0,46.0734,.9574015,51.11111,8.888889,2.500014,0,4,6,7.25,6,8,1,1,29.36,5,6,0,,,0,7,7
"Sweden",2000,"Special./Indp.",2.020554,87,0,0,0,0,46.41267,.9524244,55.55556,8.888889,2.500014,0,4,6,8.416667,6,8,1,1,29.5,6,6,0,,,0,7,7
"Sweden",2001,"Special./Indp.",2.016372,88,0,0,0,0,77.84109,.9376382,55.55556,6.666667,2.500014,0,4,5.916667,11.04167,6,9.333333,1,1,27.68,7,6,0,.005243,6.5,0,7,7
"Sweden",2002,"Special./Indp.",2.018297,89,0,0,0,0,105.8808,.9716692,55.55556,8.888889,2.500014,0,4,5.5,12,6,10,1,1,27.19,8,6,0,.0038285,5.2,0,7,7
"Sweden",2003,"Special./Indp.",2.011161,90,0,0,0,0,106.3127,.9695902,60,11.11111,2.500014,0,4,5.5,12,6,9.875,1,1,30.69,.5,6,0,.0060962,5,0,7,7
"Sweden",2004,"Special./Indp.",2.008659,91,0,0,0,0,106.8102,.9477969,64.44444,11.11111,2.500014,0,4,5,12,6,9.875,1,1,37.19,1,6,0,.004121,4.8,0,7,7
"Sweden",2005,"Special./Indp.",2.011417,92,0,1,0,0,111.9604,.9484333,64.44444,11.11111,2.500014,0,4,5,12,6,9.375,1,1,42.94,2,6,0,.0024394,4.8,0,7,7
"Sweden",2006,"Special./Indp.",2.01613,93,0,0,0,0,117.8355,.9420412,64.44444,11.11111,2.500014,0,4,5,12,6,9,1,1,45.69,1,6,0,.0023429,4.9,0,7,7
"Sweden",2007,"Special./Indp.",2.01329,94,0,0,0,0,124.8392,.9660621,66.66666,11.11111,2.500014,0,4,5,12,6,9,1,1,48.9,2,6,0,.0025505,4.7,0,7,7
"Switzerland",1984,"Ministry of Finance",2.001567,137,0,1,0,0,136.5646,,19.23077,3.846154,,0,4,6,11,6,11,0,0,16.68,10,6,.11378381,,,.15,7,7
"Switzerland",1985,"Ministry of Finance",2.013059,138,0,0,0,0,143.4758,,23.07692,3.846154,,0,4,6,10.16667,6,9.25,0,0,16.77,.5,6,.11378381,,,.15,7,7
"Switzerland",1986,"Ministry of Finance",2.003217,139,0,0,0,0,144.4704,,23.07692,3.846154,,0,4,6,10,6,9,0,0,18.87,1,6,.11378381,,,.15,7,7
"Switzerland",1987,"Ministry of Finance",2.00672,140,0,0,0,0,149.9285,,30.76923,3.846154,,0,4,6,9.5,6,9,0,0,23.77,2,6,.11378381,,,.15,7,7
"Switzerland",1988,"Ministry of Finance",2.010991,141,0,0,0,0,154.7966,.9517033,30.76923,3.846154,,0,4,6,9.583333,6,9.583333,0,0,31.33,.5,6,.11378381,,,.15,7,7
"Switzerland",1989,"Ministry of Finance",1.565761,142,0,0,0,0,159.7348,.9389171,38.46154,3.846154,,0,4,6,10,6,10,0,0,32.79,1,6,.11378381,,,.15,7,7
"Switzerland",1990,"Ministry of Finance",2.015195,143,0,0,0,0,163.7162,.9347028,38.46154,3.846154,,0,4,6,10,6,9.583333,0,0,34.39,2,6,.11378381,,,.15,7,7
"Switzerland",1991,"Ministry of Finance",2.016857,144,0,0,0,0,167.3787,.9064213,23.25581,2.325581,,0,4,6,10.08333,6,9,0,0,34.84,3,6,.11378381,,,.15,7,7
"Switzerland",1992,"Ministry of Finance",2.005414,145,0,0,0,0,168.6029,.7893952,23.25581,2.325581,,0,4,6,8.333333,6,8.583333,0,0,37.96,4,6,.11378381,,,.15,7,7
"Switzerland",1993,"Ministry of Finance",2.015956,146,0,0,0,0,170.5684,.7896239,24.44444,2.222222,,0,4,6,7,6,7.916667,0,0,37.84,5,6,.11378381,,,.15,7,7
"Switzerland",1994,"Ministry of Finance",2.010031,147,0,0,0,0,171.5394,.7935051,26.66667,2.222222,,0,4,6,7,6,7,0,0,38.81,6,6,.11378381,,,.15,7,7
"Switzerland",1995,"Ministry of Finance",2.003304,148,0,0,0,0,176.1591,.8084319,31.11111,2.222222,,0,4,6,7,6,7,0,0,42.07,7,6,.11378381,,,.15,7,7
"Switzerland",1996,"Ministry of Finance",2.005962,149,0,0,0,0,175.9588,.821395,40,6.666667,2.500014,0,4,5.5,6.416667,6,8.333333,0,0,44.84,.5,6,.11378381,,,.15,7,7
"Switzerland",1997,"Ministry of Finance",2.002308,150,0,0,0,0,174.581,.8252124,44.44444,6.666667,2.500014,0,4,5,5.416667,6,8.333333,0,0,44.53,1,6,.11378381,,,.15,7,7
"Switzerland",1998,"Ministry of Finance",2.001876,151,0,0,0,0,172.8146,.8788449,51.11111,8.888889,2.500014,0,4,5,6,6,8,0,0,41.62,2,6,.11378381,,,.15,7,7
"Switzerland",1999,"Ministry of Finance",2.012938,152,0,1,0,0,176.0496,.8743255,53.33333,6.666667,2.500014,0,4,5,6,6,8.083333,0,0,40.02,3,6,.11378381,,,.15,7,7
"Switzerland",2000,"Ministry of Finance",2.036263,153,0,0,0,0,172.911,.8453638,57.77778,6.666667,2.500014,0,4,5,8.083333,6,9,0,0,40.28,4,6,.11378381,,6,.15,7,7
"Switzerland",2001,"Ministry of Finance",2.003751,154,0,0,0,0,168.314,.8552049,57.77778,4.444445,2.500014,0,4,4.875,11.04167,5.833333,10.33333,0,0,37.79,.5,6,.11378381,,5.6,.15,7,7
"Switzerland",2002,"Ministry of Finance",2.00834,155,0,0,0,0,166.4384,.8451959,57.77778,6.666667,2.500014,0,4,4.5,11.54167,5,10.5,0,0,36.74,1,6,.11378381,,5.5,.15,7,7
"Switzerland",2003,"Ministry of Finance",2.012444,156,0,0,0,0,168.165,.8424193,62.22222,8.888889,2.500014,0,4,4.5,11.5,5,10.5,0,0,42.33,2,6,.11378381,,5.7,.1156,7,7
"Switzerland",2004,"Ministry of Finance",2.00043,157,0,0,0,0,168.4247,.8463315,66.66666,8.888889,2.500014,0,4,4.5,11.5,5,10.5,0,0,49.93,3,6,.11378381,,5.3,.1156,7,7
"Switzerland",2005,"Ministry of Finance",2.014626,158,0,0,0,0,171.8631,.855978,66.66666,8.888889,2.500014,0,4,4.5,11.95833,5,10.5,0,0,56.87,4,6,.11378381,,5.1,.1156,7,7
"Switzerland",2006,"Ministry of Finance",2.006405,159,0,0,0,0,175.3681,.8722355,66.66666,8.888889,2.500014,0,4,4.5,12,5,10.5,0,0,58.3,5,6,.11378381,,4.9,.1156,7,7
"Switzerland",2007,"Ministry of Finance",1.397362,160,0,0,0,0,180.0515,.8777921,68.88889,8.888889,2.500014,0,4,4.5,12,5,10.5,0,0,57.03,6,6,.11378381,,4.6,.1156,7,7
"Taiwan",1984,"No Explicit DI",-.6899076,0,0,0,0,1,,,9.090909,0,,0,3.5,4,10,5,10,0,0,,,,.1441,,,.43,2,3
"Taiwan",1985,"Special./Indp.",-.738259,0,0,0,0,0,,,9.090909,0,,0,3,4,9.75,5,9.583333,0,0,,,,.1441,,,.43,2,3
"Taiwan",1986,"Special./Indp.",-.6906855,0,0,0,0,0,,,9.090909,0,,0,3,4,8.833333,5,8.166667,0,0,,,,.1441,,,.43,2,3
"Taiwan",1987,"Special./Indp.",-.3789485,0,0,0,0,0,,,9.090909,0,,0,3,4,10,5,10,0,0,,,,.1441,,,.43,2,3
"Taiwan",1988,"Special./Indp.",-.3526655,0,0,0,0,0,,,9.090909,0,,0,3,4,9.75,5,10,0,0,,,,.1441,,,.43,2,3
